Id	Unit	Qtype	Qpart	Qnum	Qlet	Prompt2	R1	R2	R3	Subtag	Orig_Prompt2	Orig_R1	Orig_R2
258	3	SUB		27		Museum	zum			n			
259	3	SUB		27		Botschaft	zur			f			
260	3	SUB		27		Flughafen	zum			m			
261	3	SUB		28		Portier	den			m			
262	3	SUB		28		Polizisten	den			m			
263	3	SUB		28		Eltern	die			f			
264	3	SUB		28		Herrn Brauer				m			
265	3	SUB		28		Ober	den			m			
266	3	SUB		28		Wachtmeister	den			m			
267	3	SUB		28		Frau Becker				f			
268	3	SUB		29		Hotel	dem			n			
269	3	SUB		29		Restaurant	dem			n			
270	3	SUB		29		Bahnhof	dem			m			
271	3	SUB		29		Universität	der			f			
272	3	SUB		29		Museum	dem			n			
273	3	SUB		29		Kino	dem			f			
274	3	SUB		29		Stadttheater	dem			n			
275	3	SUB		29		Rathaus	dem			n			
276	3	SUB		29		Dom	dem			m			
277	3	SUB		29		Botschaft	der			f			
278	3	SUB		29		Konsulat	dem			n			
279	3	SUB		29		Schloss	dem			n			
280	3	SUB		30		Stadtplan	den			m			
281	3	SUB		30		Geld	das			n			
282	3	SUB		30		Streichhölzer	die			p			
283	3	SUB		30		Zigarren	die			p			
284	3	SUB		30		Koffer	den			m			
285	3	SUB		31		Schloss	zum			n			
286	3	SUB		31		Museum	zum			n			
287	3	SUB		31		Bahnhof	zum			m			
288	3	SUB		31		Universität	zur			f			
289	3	SUB		31		Café	zum			n			
290	3	SUB		31		Flughafen	zum			m			
291	3	SUB		31		Dom	zum			m			
292	3	SUB		32		Stadt	diese			f			
293	3	SUB		32		Wetter	dieses			n			
294	3	SUB		32		Park	dieser			m			
295	3	SUB		32		Schloss	dieses			n			
296	3	SUB		32		Rathaus	dieses			n			
297	3	SUB		32		Gegend	diese			f			
298	3	SUB		32		Spaziergang	dieser			m			
299	3	SUB		33		Straße	diese			f	Strasse		
300	3	SUB		33		Platz	diesen			m			
301	3	SUB		33		Ecke	diese			f			
302	3	SUB		33		Theater	dieses			n			
303	3	SUB		33		Gegend	diese			f			
304	3	SUB		33		Park	diesen			m			
305	3	SUB		33		Museum	dieses			n			
306	3	SUB		34		Park	Dieser			m			
307	3	SUB		34		Gegend	Diese			f			
308	3	SUB		34		Wagen	Dieser			m			
309	3	SUB		34		Glas	Dieses			n			
310	3	SUB		34		Platz	Dieser			m			
311	3	SUB		34		Seite	Diese			f			
312	3	SUB		34		Schloss	Dieses			n			
313	3	SUB		35		Königsplatz	zum			m			
314	3	SUB		35		Stadttheater	zum			n			
315	3	SUB		35		Ludwigstraße	zur			f	Ludwigstrasse		
316	3	SUB		35		Markt	zum			m			
317	3	SUB		35		Ratskeller	zum			m			
318	3	SUB		35		Rathaus	zum			n			
319	3	SUB		35		Universität	zur			f			
320	3	SUB		36		Café	im			n			
321	3	SUB		36		Taxi	in der			f	Taxe		
322	3	SUB		36		Auto	im			n			
323	3	SUB		36		Park	im			m			
324	3	SUB		36		Straßenbahn	in der			f	Strassenbahn		
325	3	SUB		36		Wagen	im			m			
326	3	SUB		36		Omnibus	im			m			
2882	3	SUB		37		besuchen	besucht						
2883	3	SUB		37		treffen	trifft						
2884	3	SUB		37		kennen	kennt						
2885	3	SUB		37		suchen	sucht						
2886	3	SUB		37		fragen	fragt						
2887	3	SUB		37		finden	findet						
327	3	SUB		38		Park	diesem			m			
328	3	SUB		38		Konsulat	diesem			n			
329	3	SUB		38		Straße	dieser				Strasse		
330	3	SUB		38		Platz	diesem						
331	3	SUB		38		Schloss	diesem						
332	3	SUB		38		Universität	dieser						
333	3	SUB		38		Bahnhof	diesem			m			
334	4	SUB	1	1		Koffer	mein						
335	4	SUB	1	1	a	Pass	mein						
336	4	SUB	1	1	a	Tabak	mein						
337	4	SUB	1	1	a	Sohn	mein						
338	4	SUB	1	1	a	Parkplatz	mein						
339	4	SUB	1	1	a	Fragebogen	mein						
340	4	SUB	1	1	b	Hotel	mein						
341	4	SUB	1	1	b	Bier	mein			n			
342	4	SUB	1	1	b	Gepäck	mein						
343	4	SUB	1	1	b	Geld	mein						
344	4	SUB	1	1	b	Visum	mein						
345	4	SUB	1	1	c	Frau	meine						
346	4	SUB	1	1	c	Adresse	meine			f			
347	4	SUB	1	1	c	Bank	meine			f			
348	4	SUB	1	1	c	Universität	meine						
349	4	SUB	1	1	c	Straßenbahn	meine				Strassenbahn		
350	4	SUB	1	2		Zigaretten	meine						
351	4	SUB	1	2		Zigarren	meine						
352	4	SUB	1	2		Streichhölzer	meine						
353	4	SUB	1	2		Eltern	meine						
354	4	SUB	1	3	a	Amerikaner	keinen			m			
355	4	SUB	1	3	a	Polizisten	keinen						
356	4	SUB	1	3	a	Konsul	keinen						
357	4	SUB	1	3	a	Park	keinen						
358	4	SUB	1	3	a	Beamten	keinen						
359	4	SUB	1	3	a	Herrn Müller	keinen						
360	4	SUB	1	3	b	Museum	kein						
361	4	SUB	1	3	b	Hotel	kein						
362	4	SUB	1	3	b	Theater	kein						
363	4	SUB	1	3	b	Café	kein			n			
364	4	SUB	1	3	b	Geschäft	kein						
365	4	SUB	1	3	c	Universität	keine						
366	4	SUB	1	3	c	Bank	keine			f			
367	4	SUB	1	3	c	Amerikanerin	keine			f			
368	4	SUB	1	3	c	Frau Kunze	keine						
369	4	SUB	1	3	c	Ludwigstraße	keine				Ludwigstrasse		
370	4	SUB	1	4	a	Flughafen	einem						
371	4	SUB	1	4	a	Parkplatz	einem						
372	4	SUB	1	4	a	Park	einem						
373	4	SUB	1	4	a	Bahnhof	einem			m			
374	4	SUB	1	4	a	Neubau	einem						
375	4	SUB	1	4	b	Museum	einem						
376	4	SUB	1	4	b	Hotel	einem						
377	4	SUB	1	4	b	Café	einem			n			
378	4	SUB	1	4	b	Theater	einem						
379	4	SUB	1	4	b	Zigarrengeschäft	einem						
380	4	SUB	1	4	c	Bank	einer			f			
381	4	SUB	1	4	c	Universität	einer						
382	4	SUB	1	4	c	Botschaft	einer			f			
383	4	SUB	1	4	c	Stadt	einer						
384	4	SUB	1	5	a	Koffer	unser						
385	4	SUB	1	5	a	Parkplatz	unser						
386	4	SUB	1	5	a	Sohn	unser						
387	4	SUB	1	5	a	Kollege	unser						
388	4	SUB	1	5	a	Wagen	unser						
389	4	SUB	1	5	a	Omnibus	unser						
390	4	SUB	1	5	b	Hotel	unser						
391	4	SUB	1	5	b	Gepäck	unser						
392	4	SUB	1	5	b	Geld	unser						
393	4	SUB	1	5	b	Formular	unser						
394	4	SUB	1	5	b	Auto	unser			n			
395	4	SUB	1	5	c	Straßenbahn	unsere				Strassenbahn		
396	4	SUB	1	5	c	Bank	unsere			f			
397	4	SUB	1	5	c	Taxi	unsere				Taxe		
398	4	SUB	1	5	c	Abteilung	unsere			f			
399	4	SUB	1	5	c	Haltestelle	unsere						
400	4	SUB	1	6	a	Koffer	Ihren						
401	4	SUB	1	6	a	Pass	Ihren						
402	4	SUB	1	6	a	Sohn	Ihren						
403	4	SUB	1	6	a	Fragebogen	Ihren						
404	4	SUB	1	6	a	Wagen	Ihren						
405	4	SUB	1	6	a	Antrag	Ihren			m			
406	4	SUB	1	6	b	Gepäck	Ihr						
407	4	SUB	1	6	b	Hotel	Ihr						
408	4	SUB	1	6	b	Visum	Ihr						
409	4	SUB	1	6	b	Auto	Ihr			n			
410	4	SUB	1	6	b	Formular	Ihr						
411	4	SUB	1	6	c	Frau	Ihre						
412	4	SUB	1	6	c	Pfeife	Ihre						
413	4	SUB	1	6	c	Adresse	Ihre			f			
414	4	SUB	1	6	c	Bank	Ihre			f			
415	4	SUB	1	6	c	Abteilung	Ihre			f			
416	4	SUB	1	6	e	Zigaretten	Ihre						
417	4	SUB	1	6	e	Zigarren	Ihre						
418	4	SUB	1	6	e	Streichhölzer	Ihre						
419	4	SUB	1	6	e	Eltern	Ihre						
420	4	SUB	2	7		Koffer	ein	einer					
421	4	SUB	2	7		Omnibus	ein	einer					
422	4	SUB	2	7		Parkplatz	ein	einer					
423	4	SUB	2	7		Stadtplan	ein	einer					
424	4	SUB	2	7		Wagen	ein	einer					
425	4	SUB	2	7		Polizist	ein	einer					
426	4	SUB	2	7		Fragebogen	ein	einer					
427	4	SUB	2	7		Herr	ein	einer					
428	4	SUB	2	7		Neubau	ein	einer					
429	4	SUB	2	8		Hotel	ein	keins					
430	4	SUB	2	8		Auto	ein	keins		n			
431	4	SUB	2	8		Glas	ein	keins					
432	4	SUB	2	8		Formular	ein	keins					
433	4	SUB	2	8		Visum	ein	keins					
434	4	SUB	2	8		Geschäft	ein	keins					
435	4	SUB	2	9		Koffer	sein	unserer					
436	4	SUB	2	9		Wagen	sein	unserer					
437	4	SUB	2	9		Stadtplan	sein	unserer					
438	4	SUB	2	9		Autobus	sein	unserer		m			
439	4	SUB	2	9		Parkplatz	sein	unserer					
440	4	SUB	2	9		Antrag	sein	unserer		m			
441	4	SUB	2	10		Hotel	Ihr	unseres					
442	4	SUB	2	10		Formular	Ihr	unseres					
443	4	SUB	2	10		Gepäck	Ihr	unseres					
444	4	SUB	2	10		Geld	Ihr	unseres					
445	4	SUB	2	10		Bier	Ihr	unseres		n			
446	4	SUB	2	10		Brot	Ihr	unseres		n			
447	4	SUB	2	11		Koffer	einen	keinen					
448	4	SUB	2	11		Pass	einen	keinen					
449	4	SUB	2	11		Visum	ein	keins					
450	4	SUB	2	11		Glas	ein	keins					
451	4	SUB	2	11		Wagen	einen	keinen					
452	4	SUB	2	11		Frau	eine	keine					
453	4	SUB	2	11		Auto	ein	keins		n			
454	4	SUB	2	11		Zigarre	eine	keine					
455	4	SUB	2	11		Stadtplan	einen	keinen					
456	4	SUB	2	11		Sohn	einen	keinen					
457	4	SUB	2	11		Geschäft	ein	keins					
458	4	SUB	2	11		Pfeife	eine	keine					
459	4	SUB	2	11		Ausweis	einen	keinen		m			
460	4	SUB	2	11		Verabredung	eine	keine					
461	4	SUB	2	11		Formular	ein	keins					
462	4	SUB	2	12		Gepäck	sein	Ihrs					
463	4	SUB	2	12		Bier	sein	Ihrs		n			
464	4	SUB	2	12		Stadtplan	sein	Ihrer					
465	4	SUB	2	12		Glas	sein	Ihrs					
466	4	SUB	2	12		Pfeife	seine	Ihre					
467	4	SUB	2	12		Auto	sein	Ihrs		n			
468	4	SUB	2	12		Parkplatz	sein	Ihrer					
469	4	SUB	2	12		Pass	sein	Ihrer					
470	4	SUB	2	12		Abteilung	seine	Ihre		f			
471	4	SUB	2	12		Tabak	sein	Ihrer					
472	4	SUB	2	12		Geld	sein	Ihrs					
473	4	SUB	2	12		Antrag	sein	Ihrer		m			
474	4	SUB	2	12		Zigaretten	seine	Ihre					
475	4	SUB	2	12		Koffer	sein	Ihrer					
476	4	SUB	2	12		Adresse	seine	Ihre		f			
477	4	SUB	2	12		Ausweis	sein	Ihrer		m			
478	4	SUB	2	12		Kaffee	sein	Ihrer					
479	4	SUB	2	12		Taxi	seine	Ihre			Taxe		
480	4	SUB	2	13		Pass	welchem	seinem		m			
481	4	SUB	2	13		Antrag	welchem	seinem		m			
482	4	SUB	2	13		Formular	welchem	seinem		n			
483	4	SUB	2	13		Frau	welcher	seiner		f			
484	4	SUB	2	13		Visum	welchem	seinem		n			
485	4	SUB	2	13		Kollegen	welchem	seinem		m			
486	4	SUB	2	13		Heimatstadt	welcher	seiner		f			
487	4	SUB	2	13		Geschäft	welchem	seinem		n			
488	4	SUB	2	13		Pfeife	welcher	seiner		f			
489	4	SUB	2	13		Neubau	welchem	seinem		n			
490	4	SUB	2	13		Ausweis	welchem	seinem		m			
491	4	SUB	2	13		Geschäftsreise	welcher	seiner		f			
492	4	SUB	2	13		Besuchsvisum	welchem	seinem		n			
493	4	SUB	2	13		Adresse	welcher	seiner		f			
3160	4	SUB	3	14		Geld	mein						
3161	4	SUB	3	14		Mann	Ihr						
3162	4	SUB	3	14		Eltern	seine						
3163	4	SUB	3	14		Kino	ein						
3164	4	SUB	3	14		Koffer	unsere						
3165	4	SUB	3	14		Gepäck	ihr						
3166	4	SUB	3	14		Bank	eine						
3167	4	SUB	3	14		Ausweis	sein						
3168	4	SUB	3	14		Pass	Ihr						
3169	4	SUB	3	15		Taxi	unsere				Taxe		
3170	4	SUB	3	15		Polizist	kein						
3171	4	SUB	3	15		Wagen	sein						
3172	4	SUB	3	15		Straßenbahnhaltestelle	keine				Strassenbahnhaltestelle		
3173	4	SUB	3	15		Frau	Ihre						
3174	4	SUB	3	15		Park	ein						
3175	4	SUB	3	15		Restaurant	kein						
3176	4	SUB	3	15		Parkplatz	mein						
3177	4	SUB	3	15		Visa-Abteilung	keine						
3178	4	SUB	3	16		Zigaretten	keine						
3179	4	SUB	3	16		Pass	keinen						
3180	4	SUB	3	16		Verabredung	keine						
3181	4	SUB	3	16		Ausweis	keinen						
3182	4	SUB	3	16		Stadtplan	keinen						
3183	4	SUB	3	16		Geld	kein						
3184	4	SUB	3	16		Auto	kein						
3185	4	SUB	3	16		Eltern	keine						
3186	4	SUB	3	16		Mann	keinen						
3187	4	SUB	3	17		Frau	meine						
3188	4	SUB	3	17		Mann	ihren						
3189	4	SUB	3	17		Polizisten	einen						
3190	4	SUB	3	17		Eltern	unsere						
3191	4	SUB	3	17		Sohn	meinen						
3192	4	SUB	3	17		Konsul	einen						
3193	4	SUB	3	17		Kollegen	ihren						
3194	4	SUB	3	17		Diplomaten	einen						
3195	4	SUB	3	17		Ober	unseren						
3196	4	SUB	3	18		Polizisten	einen						
3197	4	SUB	3	18		Frau	seine						
3198	4	SUB	3	18		Mann	Ihren						
3199	4	SUB	3	18		Eltern	unsere						
3200	4	SUB	3	18		Bekannten	ihren						
3201	4	SUB	3	18		Portier	unseren						
3202	4	SUB	3	18		Beamten	keinen						
3203	4	SUB	3	18		Kollegen	meinen						
3204	4	SUB	3	18		Vizekonsul	einen						
3205	4	SUB	3	19		Hotel	einem						
3206	4	SUB	3	19		Café	unserem						
3207	4	SUB	3	19		Geschäft	seinem						
3208	4	SUB	3	19		Abteilung	meiner						
3209	4	SUB	3	19		Konsulat	einem						
3210	4	SUB	3	19		Restaurant	ihrem						
3211	4	SUB	3	19		Bank	einer						
3212	4	SUB	3	20		Neubau	einem						
3213	4	SUB	3	20		Nähe	ihrer						
3214	4	SUB	3	20		Gegend	unserer						
3215	4	SUB	3	20		Hotel	meinem						
3216	4	SUB	3	20		Stadt	unserer						
3217	4	SUB	3	20		Straße	Ihrer				Strasse		
3218	4	SUB	3	20		Schloss	einem						
3219	4	SUB	3	20		Heimatstadt	meiner						
3220	4	SUB	3	21		Herrn	einem						
3221	4	SUB	3	21		Ober	einem						
3222	4	SUB	3	21		Mann	ihrem						
3223	4	SUB	3	21		Eltern	unseren						
3224	4	SUB	3	21		Frau	meiner						
3225	4	SUB	3	21		Beamten	einem						
3226	4	SUB	3	21		Dame	einer						
3227	4	SUB	3	21		Kollegen	meinem						
3228	4	SUB	3	22		Visum	ein						
3229	4	SUB	3	22		Pass	einen						
3230	4	SUB	3	22		Formular	ein						
3231	4	SUB	3	22		Zigarre	eine						
3232	4	SUB	3	22		Koffer	keinen						
3233	4	SUB	3	22		Pfeife	seine						
3234	4	SUB	3	22		Besuchsvisum	kein						
3235	4	SUB	3	22		Fragebogen	einen						
3236	4	SUB	3	22		Zigaretten	keine						
3237	4	SUB	3	23		Kollegen	meinem						
3238	4	SUB	3	23		Bekannten	unserem						
3239	4	SUB	3	23		Sohn	ihrem						
3240	4	SUB	3	23		Eltern	seinen						
3241	4	SUB	3	23		Polizisten	einem						
3242	4	SUB	3	23		Frau	meiner						
3243	4	SUB	3	23		Mann	ihrem						
3244	4	SUB	3	23		Abteilung	meiner						
3245	4	SUB	3	23		Konsul	unserem						
3246	4	SUB	3	24		Bekannten	einen						
3247	4	SUB	3	24		Sohn	ihren						
3248	4	SUB	3	24		Beamten	einen						
3249	4	SUB	3	24		Eltern	meine						
3250	4	SUB	3	24		Amerikanerin	eine						
3251	4	SUB	3	24		Dame	eine						
3252	4	SUB	3	24		Kollegen	unseren						
3253	4	SUB	3	24		Diplomaten	einen						
3254	4	SUB	3	25		Frau	Meine						
3255	4	SUB	3	25		Kollege	Mein						
3256	4	SUB	3	25		Sohn	Unser						
3257	4	SUB	3	25		Mann	Ihr						
3258	4	SUB	3	25		Eltern	Unsere						
3259	4	SUB	3	25		Konsul	Unser						
3260	4	SUB	3	26		Tabak	keinen						
3261	4	SUB	3	26		Zigarre	eine						
3262	4	SUB	3	26		Verabredung	eine						
3263	4	SUB	3	26		Adresse	Ihre						
3264	4	SUB	3	26		Visum	ein						
3265	4	SUB	3	26		Pass	seinen						
3266	4	SUB	3	26		Ausweis	keinen						
3267	4	SUB	3	26		Antrag	Ihren						
3268	4	SUB	3	27		Zigarrengeschäft	ein						
3269	4	SUB	3	27		Konsulat	ein						
3270	4	SUB	3	27		Neubau	einen						
3271	4	SUB	3	27		Park	keinen						
3272	4	SUB	3	27		Restaurant	ein						
3273	4	SUB	3	27		Museum	kein						
3274	4	SUB	3	27		Flughafen	einen						
3275	4	SUB	3	27		Bank	eine						
3276	4	SUB	3	27		Markt	keinen						
3277	4	SUB	3	28		Sie	Sie						
3278	4	SUB	3	28		er	ihn						
3279	4	SUB	3	28		Ihr- Kollegen	Ihren Kollegen						
3280	4	SUB	3	28		sie	sie						
3281	4	SUB	3	28		ihr- Eltern	ihre Eltern						
3282	4	SUB	3	28		Herr Müller	Herrn Müller						
3283	4	SUB	3	28		Frau Meyer	Frau Meyer						
3284	4	SUB	3	28		Ihr- Sohn	Ihren Sohn						
3285	4	SUB	3	28		sein- Frau	seine Frau						
3286	4	SUB	3	29		sie (sg)	ihr						
3287	4	SUB	3	29		mein- Sohn	meinem Sohn						
3288	4	SUB	3	29		d- Diplomat	dem Diplomaten						
3289	4	SUB	3	29		sein- Frau	seiner Frau						
3290	4	SUB	3	29		unser- Kollege	unserem Kollegen						
3291	4	SUB	3	29		er	ihm						
3292	4	SUB	3	29		d- Vizekonsul	dem Vizekonsul						
3293	4	SUB	3	30		rauchen	rauche						
3294	4	SUB	3	30		arbeiten	arbeite						
3295	4	SUB	3	30		trinken	trinke						
3296	4	SUB	3	30		essen	esse						
3297	4	SUB	3	30		fahren	fahre						
3298	4	SUB	3	30		bleiben	bleibe						
3299	4	SUB	3	30		kommen	komme						
3300	4	SUB	3	30		fragen	frage						
3301	4	SUB	3	31		a German	Deutscher						
3302	4	SUB	3	31		a Diplomat	Diplomat						
3303	4	SUB	3	31		a policeman	Polizist						
3304	4	SUB	3	31		an American	Amerikaner						
3305	4	SUB	3	31		a vice-consul	Vizekonsul						
3306	4	SUB	3	31		Bremer	Bremer						
3307	4	SUB	3	32		ich	mir						
3308	4	SUB	3	32		er	ihm						
3309	4	SUB	3	32		mein- Sohn	meinem Sohn						
3310	4	SUB	3	32		sie (sg)	ihr						
3311	4	SUB	3	32		wir	uns						
3312	4	SUB	3	32		sein- Frau	seiner Frau						
3313	4	SUB	3	32		unser- Eltern	unseren Eltern						
3314	4	SUB	3	32		d- Konsul	dem Konsul						
3315	4	SUB	3	33		er	ihm						
3316	4	SUB	3	33		sie (pl)	ihnen						
3317	4	SUB	3	33		ihr- Mann	ihrem Mann						
3318	4	SUB	3	33		sie (sg)	ihr						
3319	4	SUB	3	33		sein- Sohn	seinem Sohn						
3320	4	SUB	3	33		mein- Frau	meiner Frau						
3321	4	SUB	3	33		Herr Schulze	Herrn Schulze						
3322	4	SUB	3	33		d- Dame	der Dame						
3323	4	SUB	3	33		mein- Kollege	meinem Kollegen						
3324	4	SUB	3	33		unser- Eltern	unseren Eltern						
3325	4	SUB	3	33		ich	mir						
3326	4	SUB	3	34		Klima	das						
3327	4	SUB	3	34		Gegend	diese						
3328	4	SUB	3	34		Wetter	unser						
3329	4	SUB	3	34		Zigaretten	diese						
3330	4	SUB	3	34		Auto	sein						
3331	4	SUB	3	34		Idee	diese						
2888	5	SUB	1	1	a	Roman	der						
2889	5	SUB	1	1	a	Brief	der						
2890	5	SUB	1	1	a	Bleistift	der						
2891	5	SUB	1	1	a	Papierkorb	der						
2892	5	SUB	1	1	a	Füller	der						
2893	5	SUB	1	1	a	Vater	der						
2894	5	SUB	1	1	a	Bruder	der						
2895	5	SUB	1	1	b	Haus	das						
2896	5	SUB	1	1	b	Buch	das						
2897	5	SUB	1	1	b	Briefpapier	das						
2898	5	SUB	1	1	b	Etagenhaus	das						
2899	5	SUB	1	1	b	Schreibwarengeschäft	das						
2900	5	SUB	1	1	c	Wohnung	die						
2901	5	SUB	1	1	c	Zeitung	die						
2902	5	SUB	1	1	c	Post	die						
2903	5	SUB	1	1	c	Briefmarke	die						
2904	5	SUB	1	1	c	Bibliothek	die						
2905	5	SUB	1	1	c	Spülmaschine	die				Schreibmaschine		
2906	5	SUB	1	1	c	Tinte	die						
2907	5	SUB	1	1	c	Sekretärin	die						
2908	5	SUB	1	2		Papierkorb	den						
2909	5	SUB	1	2		Brief	den						
2910	5	SUB	1	2		Tinte	die						
2911	5	SUB	1	2		Vater	den						
2912	5	SUB	1	2		Briefpapier	das						
2913	5	SUB	1	2		Zeitung	die						
2914	5	SUB	1	2		Computer	den				Schreibmaschine	die	
2915	5	SUB	1	2		Füller	den						
2916	5	SUB	1	2		Buch	das						
2917	5	SUB	1	2		Bleistift	den						
2918	5	SUB	1	2		Briefmarke	die						
2919	5	SUB	1	2		Schwester	die						
2920	5	SUB	1	3		Roman	dem						
2921	5	SUB	1	3		Tochter	der						
2922	5	SUB	1	3		Buch	dem						
2923	5	SUB	1	3		Bibliothek	der						
2924	5	SUB	1	3		Schriftsteller	dem						
2925	5	SUB	1	3		Wohnung	der						
2926	5	SUB	1	3		Etagenhaus	dem						
2927	5	SUB	1	3		Brief	dem						
2928	5	SUB	1	3		Zeitung	der						
2929	5	SUB	1	3		Papiergeschäft	dem						
2930	5	SUB	1	4		ein- Buch	ein Buch	Bücher					
2931	5	SUB	1	4		ein- Koffer	einen Koffer	Koffer					
2932	5	SUB	1	4		ein- Füller	einen Füller	Füller					
2933	5	SUB	1	4		ein- Wagen	einen Wagen	Wagen					
2934	5	SUB	1	4		ein- Bruder	einen Bruder	Brüder					
2935	5	SUB	1	4		ein- Tochter	eine Tochter	Töchter					
2936	5	SUB	1	4		ein- Bleistift	einen Bleistift	Bleistifte					
2937	5	SUB	1	4		ein- Geschäft	ein Geschäft	Geschäfte					
2938	5	SUB	1	4		ein- Formular	ein Formular	Formulare					
2939	5	SUB	1	4		ein- Stadtplan	einen Stadtplan	Stadtpläne					
2940	5	SUB	1	4		ein- Sohn	einen Sohn	Söhne					
2941	5	SUB	1	4		ein- Haus	ein Haus	Häuser					
2942	5	SUB	1	4		ein- Zeitung	eine Zeitung	Zeitungen					
2943	5	SUB	1	4		ein- Handy	ein Handy	Handys			ein- Schreibmaschine	eine Schreibmaschine	Schreibmaschinen
2944	5	SUB	1	4		ein- Pfeife	eine Pfeife	Pfeifen					
2945	5	SUB	1	4		ein- Auto	ein Auto	Autos					
2946	5	SUB	1	4		ein- Schwester	eine Schwester	Schwestern					
2947	5	SUB	1	5		mein- Bleistift	mein Bleistift	Bleistifte					
2948	5	SUB	1	5		mein- Fragebogen	mein Fragebogen	Fragebogen					
2949	5	SUB	1	5		mein- Brief	mein Brief	Briefe					
2950	5	SUB	1	5		mein- Ausweis	mein Ausweis	Ausweise					
2951	5	SUB	1	5		mein- Brot	mein Brot	Brote					
2952	5	SUB	1	5		mein- Formular	mein Formular	Formulare					
2953	5	SUB	1	5		mein- Pass	mein Pass	Pässe					
2954	5	SUB	1	5		mein- Antrag	mein Antrag	Anträge					
2955	5	SUB	1	5		mein- Buch	mein Buch	Bücher					
2956	5	SUB	1	5		mein- Glas	mein Glas	Gläser					
2957	5	SUB	1	5		mein- Visum	mein Visum	Visa (Visen)					
2958	5	SUB	1	5		mein- Zeitung	meine Zeitung	Zeitungen					
2959	5	SUB	1	5		mein- Briefmarke	meine Briefmarke	Briefmarken					
2960	5	SUB	1	5		mein- Kuli	mein Kuli	Kulis			mein- Schreibmaschine	meine Schreibmaschine	Schreibmaschinen
2961	5	SUB	2	6		Bleistift	Bleistifte						
2962	5	SUB	2	6		Papierkorb	Papierkörbe						
2963	5	SUB	2	6		Adresse	Adressen						
2964	5	SUB	2	6		Brief	Briefe						
2965	5	SUB	2	6		Herr	Herren						
2966	5	SUB	2	6		Café	Cafés						
2967	5	SUB	2	6		Dame	Damen						
2968	5	SUB	2	6		Geschäft	Geschäfte						
2969	5	SUB	2	6		Computer	Computer				Schreibmaschine	Schreibmaschinen	
2970	5	SUB	2	6		Fragebogen	Fragebogen						
2971	5	SUB	2	6		Füller	Füller						
2972	5	SUB	2	6		Briefmarke	Briefmarken						
2973	5	SUB	2	6		Koffer	Koffer						
2974	5	SUB	2	6		Omnibus	Omnibusse						
2975	5	SUB	2	6		Roman	Romane						
2976	5	SUB	2	6		Ausweis	Ausweise						
2977	5	SUB	2	6		Konsulat	Konsulate						
2978	5	SUB	2	6		Formular	Formulare						
2979	5	SUB	2	6		Pass	Pässe						
2980	5	SUB	2	6		Antrag	Anträge						
2981	5	SUB	2	7		Buch	Bücher						
2982	5	SUB	2	7		Zeitung	Zeitungen						
2983	5	SUB	2	7		Wagen	Wagen						
2984	5	SUB	2	7		Bruder	Brüder						
2985	5	SUB	2	7		Tochter	Töchter						
2986	5	SUB	2	7		Schwester	Schwestern						
2987	5	SUB	2	7		Tante	Tanten						
2988	5	SUB	2	7		Parkplatz	Parkplätze						
2989	5	SUB	2	7		Haus	Häuser						
2990	5	SUB	2	7		Glas	Gläser						
2991	5	SUB	2	7		Streichholz	Streichhölzer						
2992	5	SUB	2	7		Diplomat	Diplomaten						
2993	5	SUB	2	7		Polizist	Polizisten						
2994	5	SUB	2	7		Auto	Autos						
2995	5	SUB	2	8		Zeitung	Zeitungen						
2996	5	SUB	2	8		Amerikaner	Amerikaner						
2997	5	SUB	2	8		Frau	Frauen						
2998	5	SUB	2	8		Amerikanerin	Amerikanerinnen						
2999	5	SUB	2	8		Konsul	Konsuln						
3000	5	SUB	2	8		Beamte	Beamten						
3001	5	SUB	2	8		Pfeife	Pfeifen						
3002	5	SUB	2	8		Taxi	Taxis				Taxe	Taxen	
3003	5	SUB	2	8		Tante	Tanten						
3004	5	SUB	2	8		Zigarette	Zigaretten						
3005	5	SUB	2	8		Brief	Briefe						
3006	5	SUB	2	8		Fragebogen	Fragebogen						
3007	5	SUB	2	8		Briefmarke	Briefmarken						
3008	5	SUB	2	8		Pass	Pässe						
3009	5	SUB	2	8		Ausweis	Ausweise						
3010	5	SUB	2	8		Sekretärin	Sekretärinnen						
3011	5	SUB	2	9		Geschäft	Geschäften						
3012	5	SUB	2	9		Theater	Theatern						
3013	5	SUB	2	9		Flughafen	Flughäfen						
3014	5	SUB	2	9		Omnibus	Omnibussen						
3015	5	SUB	2	9		Café	Cafés						
3016	5	SUB	2	9		Bahnhof	Bahnhöfen						
3017	5	SUB	2	9		Stadt	Städten						
3018	5	SUB	2	9		Rathaus	Rathäusern						
3019	5	SUB	2	9		Schloss	Schlössern						
3020	5	SUB	2	9		Kino	Kinos						
3021	5	SUB	2	9		Etagenhaus	Etagenhäusern						
3022	5	SUB	2	9		Diplomat	Diplomaten						
3023	5	SUB	2	9		Polizist	Polizisten						
3024	5	SUB	2	9		Museum	Museen						
3025	5	SUB	2	9		Bibliothek	Bibliotheken						
3026	5	SUB	2	9		Hotel	Hotels						
3027	5	SUB	2	9		Universität	Universitäten						
3028	5	SUB	2	9		Straße	Straßen				Strasse	Strassen	
3029	5	SUB	2	9		Restaurant	Restaurants						
3030	5	SUB	2	10		Theater	Theater						
3031	5	SUB	2	10		Ratskeller	Ratskeller						
3032	5	SUB	2	10		Flughafen	Flughäfen						
